0.00100,0.00000000000000000000
0.00200,0.00172714580756887680
0.00300,0.00344448161513775330
0.00400,0.00515200742270663020
0.00500,0.00684972323027550730
0.00600,0.00853762903784438530
0.00700,0.01021572484541326100
0.00800,0.01188401065298213800
0.00900,0.01354248646055101300
0.01000,0.01519115226811989200
0.01100,0.01683000807568876800
0.01200,0.01845905388325764700
0.01300,0.02007828969082652700
0.01400,0.02168771549839540500
0.01500,0.02328733130596428300
0.01600,0.02487713711353316300
0.01700,0.02645713292110204000
0.01800,0.02802731872867091800
0.01900,0.02958769453623979300
0.02000,0.03113826034380867300
0.02100,0.03267901615137755500
0.02200,0.03420996195894643300
0.02300,0.03573109776651530600
0.02400,0.03724242357408418700
0.02500,0.03874393938165306800
0.02600,0.04023564518922194400
0.02700,0.04171754099679082100
0.02800,0.04318962680435969900
0.02900,0.04465190261192857800
0.03000,0.04610436841949745700
0.03100,0.04754702422706633800
0.03200,0.04897987003463520600
0.03300,0.05040290584220408200
0.03400,0.05181613164977296600
0.03500,0.05321954745734184400
0.03600,0.05461315326491072300
0.03700,0.05599694907247959600
0.03800,0.05737093488004848400
0.03900,0.05873511068761735200
0.04000,0.06008947649518622800
0.04100,0.06143403230275511200
0.04200,0.06276877811032398300
0.04300,0.06409371391789286900
0.04400,0.06540883972546174300
0.04500,0.06671415553303061700
0.04600,0.06800966134059949200
0.04700,0.06929535714816838200
0.04800,0.07057124295573724600
0.04900,0.07183731876330613800
0.05000,0.07309358457087500300
0.05100,0.07434004037844389700
0.05200,0.07557668618601276500
0.05300,0.07680352199358164700
0.05400,0.07802054780115051700
0.05500,0.07922776360871940100
0.05600,0.08042516941628827200
0.05700,0.08161276522385715900
0.05800,0.08279055103142603200
0.05900,0.08395852683899490700
0.06000,0.08511669264656379600
0.06100,0.08626504845413265900
0.06200,0.08740359426170155000
0.06300,0.08853233006927041500
0.06400,0.08965125587683928100
0.06500,0.09076037168440816100
0.06600,0.09185967749197704300
0.06700,0.09294917329954591200
0.06800,0.09402885910711480900
0.06900,0.09509873491468366600
0.07000,0.09615880072225255200
0.07100,0.09720905652982142500
0.07200,0.09824950233739031300
0.07300,0.09928013814495918700
0.07400,0.10030096395252808000
0.07500,0.10131197976009695000
0.07600,0.10231318556766582000
0.07700,0.10330458137523470000
0.07800,0.10428616718280359000
0.07900,0.10525794299037244000
0.08000,0.10621990879794133000
0.08100,0.10717206460551021000
0.08200,0.10811441041307909000
0.08300,0.10904694622064795000
0.08400,0.10996967202821684000
0.08500,0.11088258783578572000
0.08600,0.11178569364335461000
0.08700,0.11267898945092346000
0.08800,0.11356247525849235000
0.08900,0.11443615106606123000
0.09000,0.11530001687363012000
0.09100,0.11615407268119897000
0.09200,0.11699831848876785000
0.09300,0.11783275429633674000
0.09400,0.11865738010390561000
0.09500,0.11947219591147448000
0.09600,0.12027720171904335000
0.09700,0.12107239752661225000
0.09800,0.12185778333418110000
0.09900,0.12263335914175000000
0.10000,0.12339912494931887000
0.10100,0.12415508075688776000
0.10200,0.12490122656445662000
0.10300,0.12563756237202550000
0.10400,0.12636408817959438000
0.10500,0.12708080398716326000
0.10600,0.12778770979473214000
0.10700,0.12848480560230102000
0.10800,0.12917209140986990000
0.10900,0.12984956721743879000
0.11000,0.13051723302500762000
0.11100,0.13117508883257650000
0.11200,0.13182313464014539000
0.11300,0.13246137044771428000
0.11400,0.13308979625528314000
0.11500,0.13370841206285203000
0.11600,0.13431721787042092000
0.11700,0.13491621367798978000
0.11800,0.13550539948555868000
0.11900,0.13608477529312754000
0.12000,0.13665434110069641000
0.12100,0.13721409690826528000
0.12200,0.13776404271583417000
0.12300,0.13830417852340304000
0.12400,0.13883450433097194000
0.12500,0.13935502013854079000
0.12600,0.13986572594610966000
0.12700,0.14036662175367853000
0.12800,0.14085770756124744000
0.12900,0.14133898336881628000
0.13000,0.14181044917638516000
0.13100,0.14227210498395404000
0.13200,0.14272395079152295000
0.13300,0.14316598659909180000
0.13400,0.14359821240666065000
0.13500,0.14402062821422956000
0.13600,0.14443323402179842000
0.13700,0.14483602982936727000
0.13800,0.14522901563693619000
0.13900,0.14561219144450505000
0.14000,0.14598555725207391000
0.14100,0.14634911305964282000
0.14200,0.14670285886721171000
0.14300,0.14704679467478060000
0.14400,0.14738092048234944000
0.14500,0.14770523628991833000
0.14600,0.14801974209748719000
0.14700,0.14832443790505609000
0.14800,0.14861932371262498000
0.14900,0.14890439952019385000
0.15000,0.14917966532776269000
0.15100,0.14944512113533159000
0.15200,0.14970076694290047000
0.15300,0.14994660275046934000
0.15400,0.15018262855803821000
0.15500,0.15040884436560711000
0.15600,0.15062525017317599000
0.15700,0.15083184598074481000
0.15800,0.15102863178831369000
0.15900,0.15121560759588260000
0.16000,0.15139277340345147000
0.16100,0.15156012921102036000
0.16200,0.15171767501858924000
0.16300,0.15186541082615812000
0.16400,0.15200333663372700000
0.16500,0.15213145244129583000
0.16600,0.15224975824886469000
0.16700,0.15235825405643361000
0.16800,0.15245693986400249000
0.16900,0.15254581567157138000
0.17000,0.15262488147914025000
0.17100,0.15269413728670914000
0.17200,0.15275358309427803000
0.17300,0.15280321890184684000
0.17400,0.15284304470941573000
0.17500,0.15287306051698463000
0.17600,0.15289326632455350000
0.17700,0.15290366213212236000
0.17800,0.15290424793969126000
0.17900,0.15289502374726013000
0.18000,0.15287598955482895000
0.18100,0.15284714536239785000
0.18200,0.15280849116996675000
0.18300,0.15276002697753563000
0.18400,0.15270175278510451000
0.18500,0.15263366859267338000
0.18600,0.15255577440024226000
