0.01000,0.00000000000000000000
0.02000,0.01683000807568876800
0.03000,0.03267901615137754100
0.04000,0.04754702422706630300
0.05000,0.06143403230275508400
0.06000,0.07434004037844384200
0.07000,0.08626504845413261700
0.08000,0.09720905652982139700
0.09000,0.10717206460551017000
0.10000,0.11615407268119893000
0.11000,0.12415508075688768000
0.12000,0.13117508883257645000
0.13000,0.13721409690826522000
0.14000,0.14227210498395398000
0.15000,0.14634911305964277000
0.16000,0.14944512113533157000
0.17000,0.15156012921102036000
0.18000,0.15269413728670908000
0.19000,0.15284714536239791000
0.20000,0.15201915343808664000
0.21000,0.15021016151377542000
0.22000,0.14742016958946419000
0.23000,0.14364917766515298000
0.24000,0.13889718574084170000
0.25000,0.13316419381653050000
0.26000,0.12645020189221928000
0.27000,0.11875520996790800000
0.28000,0.11007921804359677000
0.29000,0.10042222611928564000
0.30000,0.08978423419497433300
0.31000,0.07816524227066312700
0.32000,0.06556525034635180000
0.33000,0.05198425842204057500
0.34000,0.03742226649772939500
0.35000,0.02187927457341809500
0.36000,0.00535528264910689610
0.37000,-0.01214970927520431200
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
0.00000,0.00000000000000000000
